c,4,21.94,37.958,214.29,2016-03-15 19:13:12
c,5,21.94,41.684,158.57,2016-03-15 19:13:12
b,1,22.88,50.472,167.14,2016-03-15 19:13:13
b,2,22.66,64.567,191.43,2016-03-15 19:13:13
b,3,22.74,53.145,188.57,2016-03-15 19:13:13
c,3,22.02,35.325,155.71,2016-03-15 19:13:13
a,2,21.10,43.507,184.29,2016-03-15 19:13:14
a,3,20.73,41.279,212.86,2016-03-15 19:13:15
a,1,20.72,45.208,197.14,2016-03-15 19:13:16
a,4,21.14,42.413,230.00,2016-03-15 19:13:16
c,2,22.04,50.513,168.57,2016-03-15 19:13:16
c,4,21.94,37.958,214.29,2016-03-15 19:13:16
c,5,21.95,41.684,157.14,2016-03-15 19:13:16
b,2,22.65,64.567,188.57,2016-03-15 19:13:17
b,3,22.74,53.105,188.57,2016-03-15 19:13:17
c,1,22.14,40.631,142.86,2016-03-15 19:13:17
c,3,22.02,35.366,157.14,2016-03-15 19:13:17
a,2,21.11,43.507,184.29,2016-03-15 19:13:18
b,1,22.88,50.472,167.14,2016-03-15 19:13:18
a,1,20.72,45.208,197.14,2016-03-15 19:13:19
a,3,20.73,41.319,212.86,2016-03-15 19:13:20
a,4,21.14,42.413,231.43,2016-03-15 19:13:20
c,1,22.15,40.631,142.86,2016-03-15 19:13:20
c,5,21.94,41.684,157.14,2016-03-15 19:13:20
b,1,22.89,50.472,167.14,2016-03-15 19:13:21
b,2,22.65,64.567,188.57,2016-03-15 19:13:21
b,3,22.74,53.065,188.57,2016-03-15 19:13:21
c,2,22.04,50.513,168.57,2016-03-15 19:13:21
c,3,22.01,35.366,158.57,2016-03-15 19:13:21
c,4,21.95,37.958,215.71,2016-03-15 19:13:21
a,2,21.11,43.547,182.86,2016-03-15 19:13:22
a,1,20.72,45.208,197.14,2016-03-15 19:13:23
a,3,20.73,41.319,211.43,2016-03-15 19:13:23
a,4,21.14,42.413,230.00,2016-03-15 19:13:24
c,1,22.16,40.672,141.43,2016-03-15 19:13:24
c,2,22.04,50.513,171.43,2016-03-15 19:13:24
c,4,21.95,37.958,214.29,2016-03-15 19:13:24
c,5,21.93,41.684,154.29,2016-03-15 19:13:24
b,2,22.66,64.567,190.00,2016-03-15 19:13:25
c,3,22.01,35.366,155.71,2016-03-15 19:13:25
a,2,21.11,43.507,184.29,2016-03-15 19:13:26
b,1,22.89,50.472,167.14,2016-03-15 19:13:26
b,3,22.73,53.105,187.14,2016-03-15 19:13:26
a,4,21.14,42.413,231.43,2016-03-15 19:13:27
a,1,20.72,45.208,197.14,2016-03-15 19:13:28
a,3,20.73,41.319,212.86,2016-03-15 19:13:28
c,1,22.14,40.672,144.29,2016-03-15 19:13:28
c,2,22.05,50.594,170.00,2016-03-15 19:13:28
c,3,22.01,35.325,152.86,2016-03-15 19:13:28
c,4,21.94,37.958,214.29,2016-03-15 19:13:28
c,5,21.94,41.684,155.71,2016-03-15 19:13:28
b,1,22.88,50.472,167.14,2016-03-15 19:13:29
b,3,22.73,53.105,187.14,2016-03-15 19:13:29
b,2,22.65,64.567,191.43,2016-03-15 19:13:30
a,2,21.11,43.507,178.57,2016-03-15 19:13:31
a,1,20.71,45.208,195.71,2016-03-15 19:13:32
a,3,20.73,41.319,212.86,2016-03-15 19:13:32
a,4,21.13,42.413,230.00,2016-03-15 19:13:32
c,2,22.04,50.594,170.00,2016-03-15 19:13:32
c,4,21.94,37.958,214.29,2016-03-15 19:13:32
c,5,21.94,41.724,160.00,2016-03-15 19:13:32
b,1,22.88,50.472,167.14,2016-03-15 19:13:33
b,2,22.65,64.567,187.14,2016-03-15 19:13:33
b,3,22.74,53.065,187.14,2016-03-15 19:13:33
c,1,22.14,40.712,142.86,2016-03-15 19:13:33
c,3,22.00,35.245,158.57,2016-03-15 19:13:33
a,2,21.10,43.507,184.29,2016-03-15 19:13:35
a,1,20.72,45.208,195.71,2016-03-15 19:13:36
a,3,20.74,41.360,211.43,2016-03-15 19:13:36
a,4,21.14,42.373,228.57,2016-03-15 19:13:36
b,3,22.73,53.065,187.14,2016-03-15 19:13:36
c,1,22.14,40.712,142.86,2016-03-15 19:13:36
c,3,22.00,35.204,158.57,2016-03-15 19:13:36
c,4,21.93,37.958,215.71,2016-03-15 19:13:36
b,1,22.88,50.513,167.14,2016-03-15 19:13:37
b,2,22.64,64.567,188.57,2016-03-15 19:13:37
c,2,22.04,50.594,170.00,2016-03-15 19:13:37
c,5,21.93,41.765,158.57,2016-03-15 19:13:37
a,2,21.10,43.507,184.29,2016-03-15 19:13:38
a,4,21.14,42.373,230.00,2016-03-15 19:13:39
a,1,20.72,45.167,198.57,2016-03-15 19:13:40
c,1,22.15,40.672,141.43,2016-03-15 19:13:40
c,2,22.05,50.594,171.43,2016-03-15 19:13:40
c,3,22.01,35.204,157.14,2016-03-15 19:13:40
c,4,21.93,37.958,215.71,2016-03-15 19:13:40
a,3,20.74,41.279,211.43,2016-03-15 19:13:41
b,1,22.89,50.472,167.14,2016-03-15 19:13:41
b,2,22.64,64.567,190.00,2016-03-15 19:13:41
b,3,22.74,53.105,187.14,2016-03-15 19:13:41
c,5,21.93,41.846,155.71,2016-03-15 19:13:41
a,2,21.11,43.547,184.29,2016-03-15 19:13:42
a,4,21.14,42.413,225.71,2016-03-15 19:13:43
a,1,20.71,45.208,197.14,2016-03-15 19:13:44
c,1,22.14,40.672,141.43,2016-03-15 19:13:44
c,2,22.04,50.594,171.43,2016-03-15 19:13:44
c,4,21.94,37.958,214.29,2016-03-15 19:13:44
b,2,22.66,64.567,188.57,2016-03-15 19:13:45
b,3,22.74,53.105,187.14,2016-03-15 19:13:45
c,3,22.01,35.123,157.14,2016-03-15 19:13:45
c,5,21.94,41.765,157.14,2016-03-15 19:13:45
a,2,21.11,43.507,184.29,2016-03-15 19:13:46
b,1,22.88,50.432,167.14,2016-03-15 19:13:46
a,1,20.72,45.208,197.14,2016-03-15 19:13:47
a,3,20.74,41.279,212.86,2016-03-15 19:13:48
a,3,20.74,41.319,211.43,2016-03-15 19:13:48
a,4,21.14,42.373,231.43,2016-03-15 19:13:48
c,1,22.14,40.672,141.43,2016-03-15 19:13:48
c,2,22.04,50.594,171.43,2016-03-15 19:13:48
c,4,21.94,37.958,217.14,2016-03-15 19:13:48
c,5,21.94,41.765,155.71,2016-03-15 19:13:48
b,2,22.65,64.567,191.43,2016-03-15 19:13:49
b,3,22.74,53.105,187.14,2016-03-15 19:13:49
c,3,22.01,35.204,157.14,2016-03-15 19:13:49
a,2,21.10,43.547,185.71,2016-03-15 19:13:50
b,1,22.88,50.472,167.14,2016-03-15 19:13:50
a,1,20.71,45.208,195.71,2016-03-15 19:13:52
a,3,20.73,41.360,214.29,2016-03-15 19:13:52
a,4,21.14,42.413,227.14,2016-03-15 19:13:52
c,3,22.01,35.204,157.14,2016-03-15 19:13:52
c,5,21.95,41.765,157.14,2016-03-15 19:13:52
b,1,22.88,50.472,167.14,2016-03-15 19:13:53
b,3,22.74,53.105,187.14,2016-03-15 19:13:53
c,1,22.15,40.712,141.43,2016-03-15 19:13:53
c,2,22.05,50.594,171.43,2016-03-15 19:13:53
c,4,21.94,37.958,215.71,2016-03-15 19:13:53
a,2,21.11,43.507,187.14,2016-03-15 19:13:54
b,2,22.66,64.567,188.57,2016-03-15 19:13:54
a,1,20.72,45.208,198.57,2016-03-15 19:13:56
a,3,20.74,41.360,211.43,2016-03-15 19:13:56
a,4,21.15,42.413,230.00,2016-03-15 19:13:56
b,3,22.74,53.024,187.14,2016-03-15 19:13:56
c,1,22.14,40.712,141.43,2016-03-15 19:13:56
c,4,21.95,37.958,214.29,2016-03-15 19:13:56
c,5,21.94,41.724,157.14,2016-03-15 19:13:56
b,1,22.89,50.472,162.86,2016-03-15 19:13:57
b,2,22.65,64.567,188.57,2016-03-15 19:13:57
c,2,22.04,50.635,171.43,2016-03-15 19:13:57
c,3,22.01,35.204,157.14,2016-03-15 19:13:57
a,2,21.11,43.507,184.29,2016-03-15 19:13:58
a,1,20.72,45.208,197.14,2016-03-15 19:14:00
a,3,20.74,41.360,214.29,2016-03-15 19:14:00
a,4,21.14,42.413,228.57,2016-03-15 19:14:00
c,3,22.02,35.204,157.14,2016-03-15 19:14:00
c,5,21.94,41.724,157.14,2016-03-15 19:14:00
b,3,22.72,53.024,181.43,2016-03-15 19:14:01
c,1,22.14,40.712,141.43,2016-03-15 19:14:01
c,4,21.94,37.958,205.71,2016-03-15 19:14:01
b,1,22.88,50.472,165.71,2016-03-15 19:14:02
b,2,22.66,64.567,190.00,2016-03-15 19:14:02
c,2,22.04,50.594,168.57,2016-03-15 19:14:02
a,2,21.10,43.507,184.29,2016-03-15 19:14:03
a,1,20.72,45.208,198.57,2016-03-15 19:14:04
a,3,20.74,41.279,212.86,2016-03-15 19:14:04
a,4,21.14,42.413,230.00,2016-03-15 19:14:04
c,1,22.14,40.712,141.43,2016-03-15 19:14:04
c,3,22.02,35.204,157.14,2016-03-15 19:14:04
b,2,22.66,64.567,188.57,2016-03-15 19:14:05
b,3,22.72,53.024,187.14,2016-03-15 19:14:05
c,2,22.04,50.635,170.00,2016-03-15 19:14:05
c,4,21.96,37.958,218.57,2016-03-15 19:14:05
c,5,21.94,41.765,158.57,2016-03-15 19:14:05
a,2,21.11,43.507,184.29,2016-03-15 19:14:06
b,1,22.89,50.472,167.14,2016-03-15 19:14:06
a,3,20.74,41.279,214.29,2016-03-15 19:14:07
a,4,21.14,42.413,230.00,2016-03-15 19:14:07
a,1,20.72,45.208,197.14,2016-03-15 19:14:08
c,1,22.13,40.712,142.86,2016-03-15 19:14:08
c,2,22.04,50.635,171.43,2016-03-15 19:14:08
c,3,22.02,35.204,154.29,2016-03-15 19:14:08
c,4,21.95,37.917,215.71,2016-03-15 19:14:08
b,1,22.88,50.472,168.57,2016-03-15 19:14:09
b,2,22.65,64.567,190.00,2016-03-15 19:14:09
b,3,22.73,53.024,187.14,2016-03-15 19:14:09
a,2,21.11,43.507,185.71,2016-03-15 19:14:11
a,4,21.14,42.373,231.43,2016-03-15 19:14:11
a,1,20.71,45.208,197.14,2016-03-15 19:14:12
a,3,20.74,41.279,214.29,2016-03-15 19:14:12
c,1,22.14,40.712,142.86,2016-03-15 19:14:12
c,2,22.04,50.594,171.43,2016-03-15 19:14:12
c,4,21.95,37.958,210.00,2016-03-15 19:14:12
c,5,21.94,41.765,157.14,2016-03-15 19:14:12
b,1,22.88,50.472,164.29,2016-03-15 19:14:13
b,2,22.65,64.567,188.57,2016-03-15 19:14:13
c,3,22.02,35.245,158.57,2016-03-15 19:14:13
a,2,21.11,43.507,184.29,2016-03-15 19:14:14
b,3,22.73,53.024,185.71,2016-03-15 19:14:14
a,1,20.72,45.208,197.14,2016-03-15 19:14:15
a,4,21.14,42.373,230.00,2016-03-15 19:14:15
c,5,21.93,41.765,155.71,2016-03-15 19:14:15
a,3,20.74,41.319,214.29,2016-03-15 19:14:16
b,3,22.74,53.065,185.71,2016-03-15 19:14:16
c,1,22.13,40.752,141.43,2016-03-15 19:14:16
c,2,22.04,50.594,170.00,2016-03-15 19:14:16
c,3,22.01,35.285,155.71,2016-03-15 19:14:16
c,5,21.94,41.806,155.71,2016-03-15 19:14:16
b,1,22.87,50.472,165.71,2016-03-15 19:14:17
b,2,22.65,64.526,188.57,2016-03-15 19:14:17
c,4,21.95,37.917,212.86,2016-03-15 19:14:17
a,1,20.72,45.208,197.14,2016-03-15 19:14:19
a,2,21.10,43.507,185.71,2016-03-15 19:14:19
a,3,20.74,41.279,212.86,2016-03-15 19:14:20
a,4,21.14,42.373,231.43,2016-03-15 19:14:20
c,1,22.12,40.793,141.43,2016-03-15 19:14:20
c,3,22.02,35.325,155.71,2016-03-15 19:14:20
c,5,21.94,41.765,157.14,2016-03-15 19:14:20
b,1,22.88,50.472,167.14,2016-03-15 19:14:21
b,2,22.65,64.526,188.57,2016-03-15 19:14:21
b,3,22.74,53.105,187.14,2016-03-15 19:14:21
c,2,22.04,50.594,171.43,2016-03-15 19:14:21
c,4,21.94,37.958,215.71,2016-03-15 19:14:21
a,2,21.11,43.507,184.29,2016-03-15 19:14:22
a,1,20.72,45.208,198.57,2016-03-15 19:14:24
a,4,21.14,42.373,230.00,2016-03-15 19:14:24
c,2,22.02,50.594,170.00,2016-03-15 19:14:24
c,3,22.02,35.366,160.00,2016-03-15 19:14:24
c,4,21.96,37.958,217.14,2016-03-15 19:14:24
a,3,20.74,41.319,212.86,2016-03-15 19:14:25
b,2,22.65,64.526,188.57,2016-03-15 19:14:25
b,3,22.73,53.065,187.14,2016-03-15 19:14:25
c,1,22.13,40.712,144.29,2016-03-15 19:14:25
c,5,21.94,41.765,157.14,2016-03-15 19:14:25
a,2,21.11,43.466,185.71,2016-03-15 19:14:26
b,1,22.87,50.432,167.14,2016-03-15 19:14:26
a,1,20.71,45.208,197.14,2016-03-15 19:14:28
a,3,20.74,41.319,214.29,2016-03-15 19:14:28
a,4,21.14,42.332,231.43,2016-03-15 19:14:28
c,1,22.13,40.712,142.86,2016-03-15 19:14:28
c,2,22.03,50.594,168.57,2016-03-15 19:14:28
c,5,21.93,41.765,157.14,2016-03-15 19:14:28
b,1,22.88,50.432,164.29,2016-03-15 19:14:29
b,2,22.65,64.526,190.00,2016-03-15 19:14:29
b,3,22.72,53.105,187.14,2016-03-15 19:14:29
c,3,22.01,35.366,155.71,2016-03-15 19:14:29
c,4,21.95,38.039,214.29,2016-03-15 19:14:29
a,2,21.10,43.466,185.71,2016-03-15 19:14:30
a,3,20.74,41.319,214.29,2016-03-15 19:14:31
a,1,20.71,45.208,197.14,2016-03-15 19:14:32
a,4,21.14,42.332,231.43,2016-03-15 19:14:32
c,1,22.12,40.712,144.29,2016-03-15 19:14:32
c,3,22.01,35.366,155.71,2016-03-15 19:14:32
c,5,21.94,41.846,157.14,2016-03-15 19:14:32
b,2,22.65,64.526,188.57,2016-03-15 19:14:33
b,3,22.73,53.105,185.71,2016-03-15 19:14:33
c,2,22.03,50.594,170.00,2016-03-15 19:14:33
c,4,21.95,38.039,215.71,2016-03-15 19:14:33
b,1,22.88,50.432,168.57,2016-03-15 19:14:34
a,2,21.10,43.507,185.71,2016-03-15 19:14:35
a,4,21.13,42.332,234.29,2016-03-15 19:14:35
a,1,20.71,45.208,197.14,2016-03-15 19:14:36
a,3,20.74,41.279,214.29,2016-03-15 19:14:36
c,1,22.13,40.712,142.86,2016-03-15 19:14:36
c,2,22.02,50.594,171.43,2016-03-15 19:14:36
c,4,21.94,38.039,215.71,2016-03-15 19:14:36
b,1,22.88,50.432,168.57,2016-03-15 19:14:37
b,2,22.65,64.526,187.14,2016-03-15 19:14:37
b,3,22.73,53.105,187.14,2016-03-15 19:14:37
c,3,22.02,35.366,157.14,2016-03-15 19:14:37
c,5,21.94,41.846,157.14,2016-03-15 19:14:37
a,2,21.10,43.507,184.29,2016-03-15 19:14:38
a,1,20.72,45.167,197.14,2016-03-15 19:14:40
a,3,20.74,41.279,214.29,2016-03-15 19:14:40
a,4,21.14,42.332,231.43,2016-03-15 19:14:40
c,2,22.03,50.594,171.43,2016-03-15 19:14:40
b,1,22.88,50.472,167.14,2016-03-15 19:14:41
b,3,22.73,53.186,182.86,2016-03-15 19:14:41
c,1,22.12,40.712,141.43,2016-03-15 19:14:41
c,3,22.01,35.366,155.71,2016-03-15 19:14:41
c,4,21.95,37.999,214.29,2016-03-15 19:14:41
c,5,21.94,41.846,158.57,2016-03-15 19:14:41
a,2,21.11,43.507,185.71,2016-03-15 19:14:42
b,2,22.64,64.526,187.14,2016-03-15 19:14:42
a,1,20.72,45.208,197.14,2016-03-15 19:14:44
a,3,20.74,41.279,212.86,2016-03-15 19:14:44
a,4,21.14,42.332,228.57,2016-03-15 19:14:44
c,3,22.02,35.366,158.57,2016-03-15 19:14:44
b,1,22.88,50.472,165.71,2016-03-15 19:14:45
b,2,22.65,64.526,187.14,2016-03-15 19:14:45
b,3,22.72,53.186,187.14,2016-03-15 19:14:45
c,1,22.11,40.712,142.86,2016-03-15 19:14:45
c,2,22.04,50.594,170.00,2016-03-15 19:14:45
c,4,21.95,37.999,211.43,2016-03-15 19:14:45
c,5,21.93,41.806,157.14,2016-03-15 19:14:45
a,2,21.10,43.507,187.14,2016-03-15 19:14:46
a,1,20.72,45.208,197.14,2016-03-15 19:14:47
a,3,20.74,41.279,214.29,2016-03-15 19:14:48
a,4,21.14,42.332,230.00,2016-03-15 19:14:48
c,1,22.11,40.793,141.43,2016-03-15 19:14:48
c,3,22.01,35.366,157.14,2016-03-15 19:14:48
b,1,22.88,50.513,167.14,2016-03-15 19:14:49
b,2,22.66,64.567,187.14,2016-03-15 19:14:49
b,3,22.72,53.105,185.71,2016-03-15 19:14:49
c,2,22.03,50.594,172.86,2016-03-15 19:14:49
c,4,21.95,37.999,215.71,2016-03-15 19:14:49
c,5,21.94,41.806,155.71,2016-03-15 19:14:49
a,2,21.10,43.507,184.29,2016-03-15 19:14:50
a,1,20.72,45.208,198.57,2016-03-15 19:14:51
a,3,20.74,41.319,212.86,2016-03-15 19:14:51
a,4,21.14,42.373,231.43,2016-03-15 19:14:52
b,3,22.73,53.105,184.29,2016-03-15 19:14:52
c,1,22.11,40.834,141.43,2016-03-15 19:14:52
c,2,22.04,50.594,171.43,2016-03-15 19:14:52
c,3,22.00,35.285,154.29,2016-03-15 19:14:52
c,5,21.93,41.806,155.71,2016-03-15 19:14:52
b,1,22.87,50.472,167.14,2016-03-15 19:14:53
c,4,21.94,37.958,212.86,2016-03-15 19:14:53
a,2,21.10,43.507,185.71,2016-03-15 19:14:54
b,2,22.66,64.567,187.14,2016-03-15 19:14:54
a,1,20.73,45.208,197.14,2016-03-15 19:14:55
a,3,20.74,41.360,211.43,2016-03-15 19:14:56
a,4,21.14,42.413,231.43,2016-03-15 19:14:56
c,2,22.04,50.554,171.43,2016-03-15 19:14:56
c,5,21.94,41.806,155.71,2016-03-15 19:14:56
b,3,22.73,53.065,185.71,2016-03-15 19:14:57
c,1,22.11,40.793,142.86,2016-03-15 19:14:57
c,3,22.00,35.407,155.71,2016-03-15 19:14:57
c,4,21.94,37.958,217.14,2016-03-15 19:14:57
a,2,21.10,43.507,185.71,2016-03-15 19:14:58
b,1,22.87,50.472,170.00,2016-03-15 19:14:58
b,2,22.66,64.567,187.14,2016-03-15 19:14:58
a,3,20.75,41.360,212.86,2016-03-15 19:14:59
a,1,20.71,45.208,195.71,2016-03-15 19:15:00
a,4,21.14,42.373,232.86,2016-03-15 19:15:00
b,3,22.72,53.024,185.71,2016-03-15 19:15:00
c,2,22.02,50.513,168.57,2016-03-15 19:15:00
b,2,22.65,64.567,187.14,2016-03-15 19:15:01
c,1,22.11,40.793,141.43,2016-03-15 19:15:01
c,3,22.00,35.447,157.14,2016-03-15 19:15:01
c,4,21.95,37.958,215.71,2016-03-15 19:15:01
c,5,21.94,43.466,155.71,2016-03-15 19:15:01
a,2,21.10,43.507,185.71,2016-03-15 19:15:02
b,1,22.88,50.675,167.14,2016-03-15 19:15:02
a,1,20.70,45.208,197.14,2016-03-15 19:15:04
a,3,20.74,41.319,212.86,2016-03-15 19:15:04
a,4,21.14,42.332,230.00,2016-03-15 19:15:04
c,3,22.00,35.447,157.14,2016-03-15 19:15:04
b,1,22.91,51.080,162.86,2016-03-15 19:15:05
b,2,22.66,64.567,185.71,2016-03-15 19:15:05
b,3,22.73,53.024,185.71,2016-03-15 19:15:05
c,1,22.10,40.793,142.86,2016-03-15 19:15:05
c,2,22.03,50.554,171.43,2016-03-15 19:15:05
c,4,21.96,37.958,214.29,2016-03-15 19:15:05
c,5,21.94,42.575,155.71,2016-03-15 19:15:05
a,2,21.10,43.466,185.71,2016-03-15 19:15:06
a,1,20.72,45.208,198.57,2016-03-15 19:15:07
a,3,20.74,41.279,210.00,2016-03-15 19:15:08
a,4,21.14,42.291,231.43,2016-03-15 19:15:08
c,1,22.11,40.793,140.00,2016-03-15 19:15:08
c,2,22.03,50.554,170.00,2016-03-15 19:15:08
c,4,21.96,37.999,215.71,2016-03-15 19:15:08
c,5,21.94,42.373,157.14,2016-03-15 19:15:08
b,2,22.66,64.567,188.57,2016-03-15 19:15:09
b,3,22.73,53.065,185.71,2016-03-15 19:15:09
c,3,22.00,35.447,155.71,2016-03-15 19:15:09
a,2,21.10,43.466,184.29,2016-03-15 19:15:10
b,1,22.92,51.039,167.14,2016-03-15 19:15:10
a,4,21.14,42.332,231.43,2016-03-15 19:15:11
a,1,20.71,45.208,195.71,2016-03-15 19:15:12
a,3,20.74,41.239,212.86,2016-03-15 19:15:12
c,3,22.00,35.407,155.71,2016-03-15 19:15:12
c,4,21.94,37.958,214.29,2016-03-15 19:15:12
c,5,21.94,42.130,155.71,2016-03-15 19:15:12
b,3,22.74,53.065,185.71,2016-03-15 19:15:13
c,1,22.10,40.793,142.86,2016-03-15 19:15:13
c,2,22.02,50.594,170.00,2016-03-15 19:15:13
a,2,21.09,43.466,185.71,2016-03-15 19:15:14
b,1,22.91,51.282,162.86,2016-03-15 19:15:14
b,2,22.67,64.526,185.71,2016-03-15 19:15:14
a,1,20.72,45.208,197.14,2016-03-15 19:15:15
a,3,20.76,41.279,211.43,2016-03-15 19:15:16
a,4,21.14,42.413,230.00,2016-03-15 19:15:16
c,1,22.11,40.793,141.43,2016-03-15 19:15:16
c,2,22.03,50.554,168.57,2016-03-15 19:15:16
c,4,21.94,37.958,217.14,2016-03-15 19:15:16
c,5,21.95,42.048,158.57,2016-03-15 19:15:16
b,1,22.92,51.282,167.14,2016-03-15 19:15:17
b,2,22.65,64.526,188.57,2016-03-15 19:15:17
b,3,22.73,53.065,185.71,2016-03-15 19:15:17
c,3,22.00,35.447,157.14,2016-03-15 19:15:17
a,2,21.10,43.466,188.57,2016-03-15 19:15:18
a,1,20.72,45.208,197.14,2016-03-15 19:15:19
a,3,20.75,41.279,214.29,2016-03-15 19:15:20
a,4,21.13,42.413,231.43,2016-03-15 19:15:20
c,1,22.11,40.712,141.43,2016-03-15 19:15:20
c,3,22.01,35.447,155.71,2016-03-15 19:15:20
c,4,21.95,37.958,214.29,2016-03-15 19:15:20
c,5,21.96,41.968,157.14,2016-03-15 19:15:20
b,1,22.92,51.080,165.71,2016-03-15 19:15:21
b,2,22.66,64.526,187.14,2016-03-15 19:15:21
b,3,22.74,53.024,185.71,2016-03-15 19:15:21
c,2,22.02,50.554,171.43,2016-03-15 19:15:21
a,2,21.11,43.466,185.71,2016-03-15 19:15:22
a,1,20.72,45.167,197.14,2016-03-15 19:15:24
a,3,20.75,41.279,211.43,2016-03-15 19:15:24
a,4,21.14,42.413,231.43,2016-03-15 19:15:24
c,2,22.02,50.554,170.00,2016-03-15 19:15:24
c,3,22.02,35.487,157.14,2016-03-15 19:15:24
c,5,21.94,41.968,157.14,2016-03-15 19:15:24
b,1,22.94,51.242,164.29,2016-03-15 19:15:25
b,2,22.65,64.526,185.71,2016-03-15 19:15:25
c,1,22.10,40.712,142.86,2016-03-15 19:15:25
c,4,21.96,37.999,215.71,2016-03-15 19:15:25
a,2,21.11,43.466,184.29,2016-03-15 19:15:26
b,3,22.72,53.105,185.71,2016-03-15 19:15:26
a,1,20.71,45.208,197.14,2016-03-15 19:15:28
a,3,20.75,41.279,212.86,2016-03-15 19:15:28
a,4,21.14,42.413,228.57,2016-03-15 19:15:28
c,5,21.94,42.008,157.14,2016-03-15 19:15:28
b,1,22.94,50.999,168.57,2016-03-15 19:15:29
b,2,22.67,64.526,187.14,2016-03-15 19:15:29
b,3,22.72,53.065,185.71,2016-03-15 19:15:29
c,1,22.11,40.712,141.43,2016-03-15 19:15:29
c,2,22.02,50.594,171.43,2016-03-15 19:15:29
c,3,22.02,35.487,157.14,2016-03-15 19:15:29
c,4,21.95,37.999,217.14,2016-03-15 19:15:29
a,2,21.10,43.466,187.14,2016-03-15 19:15:30
a,1,20.71,45.208,197.14,2016-03-15 19:15:32
a,3,20.74,41.279,211.43,2016-03-15 19:15:32
a,4,21.13,42.373,230.00,2016-03-15 19:15:32
c,5,21.94,41.927,155.71,2016-03-15 19:15:32
b,1,22.94,51.161,165.71,2016-03-15 19:15:33
b,2,22.65,64.526,185.71,2016-03-15 19:15:33
b,3,22.74,53.024,184.29,2016-03-15 19:15:33
c,1,22.11,40.712,142.86,2016-03-15 19:15:33
c,2,22.02,50.635,170.00,2016-03-15 19:15:33
c,3,22.02,35.528,157.14,2016-03-15 19:15:33
c,4,21.96,37.999,214.29,2016-03-15 19:15:33
a,2,21.10,43.466,185.71,2016-03-15 19:15:34
a,3,20.75,41.279,214.29,2016-03-15 19:15:36
a,4,21.14,42.373,230.00,2016-03-15 19:15:36
c,1,22.10,40.793,140.00,2016-03-15 19:15:36
c,2,22.02,50.635,171.43,2016-03-15 19:15:36
c,3,22.00,35.528,157.14,2016-03-15 19:15:36
a,1,20.72,45.208,197.14,2016-03-15 19:15:37
b,1,22.95,51.161,167.14,2016-03-15 19:15:37
b,2,22.66,64.526,187.14,2016-03-15 19:15:37
b,3,22.73,53.024,185.71,2016-03-15 19:15:37
c,4,21.96,37.999,215.71,2016-03-15 19:15:37
c,5,22.00,51.647,158.57,2016-03-15 19:15:37
a,2,21.10,43.466,184.29,2016-03-15 19:15:38
a,1,20.71,45.167,195.71,2016-03-15 19:15:39
a,3,20.74,41.279,212.86,2016-03-15 19:15:39
a,4,21.14,42.291,231.43,2016-03-15 19:15:39
c,3,22.01,35.487,158.57,2016-03-15 19:15:40
c,4,21.95,37.999,212.86,2016-03-15 19:15:40
c,5,21.99,45.288,157.14,2016-03-15 19:15:40
b,1,22.95,50.918,165.71,2016-03-15 19:15:41
b,2,22.66,64.526,184.29,2016-03-15 19:15:41
c,1,22.11,40.793,140.00,2016-03-15 19:15:41
c,2,22.03,50.635,170.00,2016-03-15 19:15:41
a,2,21.11,43.466,184.29,2016-03-15 19:15:42
b,3,22.74,53.024,185.71,2016-03-15 19:15:42
a,4,21.14,42.332,231.43,2016-03-15 19:15:43
a,1,20.71,45.208,197.14,2016-03-15 19:15:44
a,3,20.75,41.279,212.86,2016-03-15 19:15:44
c,1,22.10,40.793,142.86,2016-03-15 19:15:44
c,2,22.02,50.635,170.00,2016-03-15 19:15:44
c,4,21.95,37.958,214.29,2016-03-15 19:15:44
b,1,22.94,50.877,165.71,2016-03-15 19:15:45
b,2,22.67,64.526,187.14,2016-03-15 19:15:45
b,3,22.74,52.983,185.71,2016-03-15 19:15:45
c,3,22.01,35.447,157.14,2016-03-15 19:15:45
c,5,21.98,42.818,151.43,2016-03-15 19:15:45
a,2,21.10,43.466,185.71,2016-03-15 19:15:46
a,4,21.14,42.332,228.57,2016-03-15 19:15:47
a,1,20.72,45.167,198.57,2016-03-15 19:15:48
a,3,20.74,41.279,212.86,2016-03-15 19:15:48
c,1,22.12,40.793,142.86,2016-03-15 19:15:48
c,5,21.97,42.251,157.14,2016-03-15 19:15:48
b,1,22.94,50.999,165.71,2016-03-15 19:15:49
b,2,22.66,64.486,185.71,2016-03-15 19:15:49
b,3,22.73,52.983,185.71,2016-03-15 19:15:49
c,2,22.03,50.554,170.00,2016-03-15 19:15:49
c,3,22.00,35.447,154.29,2016-03-15 19:15:49
c,4,21.94,37.958,215.71,2016-03-15 19:15:49
a,2,21.10,43.466,182.86,2016-03-15 19:15:50
a,1,20.72,45.167,197.14,2016-03-15 19:15:51
a,4,21.14,42.332,222.86,2016-03-15 19:15:52
c,2,22.02,50.554,170.00,2016-03-15 19:15:52
b,2,22.66,64.486,185.71,2016-03-15 19:15:53
b,3,22.73,53.024,187.14,2016-03-15 19:15:53
c,1,22.12,40.834,144.29,2016-03-15 19:15:53
c,3,22.01,35.447,158.57,2016-03-15 19:15:53
